ts,final_label,rf_label,rf_conf,if_score,route,unsup_verdict,thr_in,thr_out,conf_gate,is_partial,src_ip,src_port,dst_ip,dst_port,latency_ms
1757676142.482455,Benign,Benign,0.950000,0.322634,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.128,36155,10.128.0.5,22,
1757676147.049768,Benign,Benign,1.000000,0.245163,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757676147.081754,Benign,Benign,1.000000,0.224859,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757676149.058096,Benign,Benign,0.920000,0.107063,rf_confident,outlier,0.379100,0.379100,0.750,1,80.94.95.115,30000,10.128.0.5,22,
1757676153.058071,Benign,Benign,0.860000,0.269983,rf_confident,outlier,0.379100,0.379100,0.750,1,74.125.202.95,443,10.128.0.5,42730,
1757676170.120565,Unknown/Anomaly,Benign,0.680000,0.296748,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.244.32,33207,
1757676173.977311,Benign,Benign,0.990000,0.379629,rf_confident,outlier,0.389098,0.389098,0.750,0,103.246.42.72,37960,10.128.0.5,22,
1757676177.074794,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757676177.115352,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757676193.076004,Benign,Benign,0.940000,0.309566,rf_confident,outlier,0.379100,0.379100,0.750,1,74.125.132.95,443,10.128.0.5,43084,
1757676194.832753,Benign,Benign,0.830000,0.366953,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.244.32,33207,
1757676197.137821,Benign,Benign,1.000000,0.029493,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51714,142.250.152.95,443,
1757676207.091901,Benign,Benign,1.000000,0.234895,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757676207.117406,Benign,Benign,1.000000,0.240370,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757676225.100209,Unknown/Anomaly,Benign,0.620000,0.313618,routed_to_IF_outlier,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,35.235.244.32,33207,
1757682300.501566,Unknown/Anomaly,Benign,0.670000,0.382308,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,35.235.245.128,40437,10.128.0.5,22,
1757682300.535896,Unknown/Anomaly,Benign,0.470000,0.287827,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,34353,
1757682302.069406,Benign,Benign,0.980000,0.236053,rf_confident,outlier,0.389098,0.389098,0.750,0,169.254.169.254,80,10.128.0.5,34576,
1757682302.103856,Benign,Benign,0.960000,0.228014,rf_confident,outlier,0.389098,0.389098,0.750,0,169.254.169.254,80,10.128.0.5,34580,
1757682302.139972,Benign,Benign,0.970000,0.281443,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.128,34353,10.128.0.5,22,
1757682302.177964,Benign,Benign,0.870000,0.335574,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.128,40437,10.128.0.5,22,
1757682315.678233,Benign,Benign,1.000000,0.309740,rf_confident,outlier,0.379100,0.379100,0.750,1,172.237.19.39,59560,10.128.0.5,22,
1757682315.715887,Benign,Benign,0.960000,0.303224,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,80.94.95.15,7375,
1757682315.754674,Benign,Benign,1.000000,0.396143,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,33253,169.254.169.254,53,
1757682315.792617,Benign,Benign,1.000000,0.399236,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40144,169.254.169.254,53,
1757682315.825438,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,36466,169.254.169.254,53,
1757682315.850769,Benign,Benign,1.000000,0.024036,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47830,192.178.129.95,443,
1757682317.695324,Benign,Benign,1.000000,0.359121,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42210,216.239.34.174,443,
1757682321.699635,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34735,169.254.169.254,53,
1757682321.734050,Benign,Benign,1.000000,0.399236,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39778,169.254.169.254,53,
1757682321.772198,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39554,169.254.169.254,53,
1757682321.806885,Benign,Benign,1.000000,0.186934,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52688,216.239.34.174,443,
1757682338.967986,Unknown/Anomaly,Benign,0.680000,0.287188,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757682345.714350,Benign,Benign,0.980000,0.217897,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,45444,169.254.169.254,80,
1757682345.752019,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,45168,169.254.169.254,53,
1757682345.787760,Benign,Benign,1.000000,0.400755,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60216,169.254.169.254,53,
1757682345.822957,Benign,Benign,1.000000,0.395563,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,45666,169.254.169.254,53,
1757682345.860522,Benign,Benign,1.000000,0.101372,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34356,216.239.38.174,443,
1757682345.915753,Benign,Benign,1.000000,0.247076,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757682345.952176,Benign,Benign,1.000000,0.245055,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757682349.743548,Benign,Benign,1.000000,0.400281,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,43005,169.254.169.254,53,
1757682349.783631,Benign,Benign,1.000000,0.400755,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,54343,169.254.169.254,53,
1757682349.823486,Benign,Benign,1.000000,0.393262,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47421,169.254.169.254,53,
1757682349.857036,Benign,Benign,0.990000,0.150088,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36848,216.239.32.174,443,
1757682351.755295,Benign,Benign,1.000000,0.340070,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52688,216.239.34.174,443,
1757682366.685261,Benign,Benign,0.910000,0.334784,rf_confident,outlier,0.389098,0.389098,0.750,0,103.139.192.163,34044,10.128.0.5,22,
1757682369.764693,Unknown/Anomaly,Benign,0.670000,0.105325,routed_to_IF_outlier,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,35.235.245.128,40437,
1757682375.767981,Benign,Benign,0.990000,0.016805,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47830,192.178.129.95,443,
1757682375.803007,Benign,Benign,1.000000,0.383927,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757682375.840719,Benign,Benign,1.000000,0.383966,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757682375.872122,Benign,Benign,0.950000,0.357395,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36848,216.239.32.174,443,
1757682375.913622,Benign,Benign,1.000000,0.355116,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34356,216.239.38.174,443,
1757682375.946930,Benign,Benign,1.000000,0.360869,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39092,209.85.145.95,443,
1757682394.289431,Unknown/Anomaly,Benign,0.640000,0.271603,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757682406.469024,Benign,Benign,1.000000,0.335148,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757682407.799772,Benign,Benign,1.000000,0.243114,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757682407.831475,Benign,Benign,1.000000,0.231962,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757682419.812799,Benign,Benign,1.000000,0.311911,rf_confident,outlier,0.379100,0.379100,0.750,1,142.251.189.95,443,10.128.0.5,33318,
1757682435.818595,Benign,Benign,1.000000,0.033383,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47830,192.178.129.95,443,
1757682437.205777,Benign,Benign,0.760000,0.352252,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757682437.819489,Benign,Benign,1.000000,0.384175,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757682437.854403,Benign,Benign,1.000000,0.383915,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757682452.551289,Benign,Benign,0.900000,0.387438,rf_confident,outlier,0.389098,0.389098,0.750,0,91.224.92.32,53868,10.128.0.5,22,
1757682461.859929,Benign,Benign,0.960000,0.365730,rf_confident,outlier,0.389098,0.389098,0.750,0,91.224.92.32,29478,10.128.0.5,22,
1757682465.823929,Benign,Benign,1.000000,0.244412,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757682465.858916,Benign,Benign,1.000000,0.234165,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757682467.833618,Benign,Benign,0.980000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757682467.946845,Benign,Benign,0.950000,0.310509,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,91.224.92.32,29478,
1757682471.037283,Benign,Benign,0.940000,0.315028,rf_confident,outlier,0.389098,0.389098,0.750,0,91.224.92.32,38606,10.128.0.5,22,
1757682473.839105,Benign,Benign,0.950000,0.307963,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,91.224.92.32,53868,
1757682477.842835,Benign,Benign,1.000000,0.361527,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39092,209.85.145.95,443,
1757682489.852687,Benign,Benign,0.980000,0.311372,rf_confident,outlier,0.379100,0.379100,0.750,1,103.139.192.163,44916,10.128.0.5,22,
1757682489.886533,Benign,Benign,0.950000,0.307963,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,91.224.92.32,38606,
1757682495.855017,Benign,Benign,1.000000,0.022735,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47830,192.178.129.95,443,
1757682495.890066,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757682495.929766,Benign,Benign,1.000000,0.383951,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757682511.869963,Unknown/Anomaly,Benign,0.740000,0.250415,routed_to_IF_outlier,outlier,0.379100,0.379100,0.750,1,209.85.145.95,443,10.128.0.5,39092,
1757682513.872429,Unknown/Anomaly,Benign,0.630000,0.281547,routed_to_IF_outlier,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,35.235.245.128,40437,
1757682513.911496,Benign,Benign,0.970000,0.392797,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757682517.081563,Benign,Benign,0.850000,0.391698,rf_confident,inlier,0.389098,0.389098,0.750,0,35.235.245.128,40437,10.128.0.5,22,
1757682526.319571,Benign,Benign,1.000000,0.336645,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757682527.892238,Benign,Benign,1.000000,0.244752,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757682527.932963,Benign,Benign,1.000000,0.232617,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757682532.715562,Unknown/Anomaly,Benign,0.580000,0.338004,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757682547.908977,Benign,Benign,1.000000,0.389556,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,41919,169.254.169.254,53,
1757682547.960249,Benign,Benign,1.000000,0.389556,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47429,169.254.169.254,53,
1757682547.994668,Benign,Benign,1.000000,0.351528,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48239,169.254.169.254,53,
1757682548.032998,Benign,Benign,1.000000,0.352793,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42350,169.254.169.254,53,
1757682548.069898,Benign,Benign,1.000000,0.122899,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52262,209.85.145.95,443,
1757682548.105037,Benign,Benign,0.980000,0.217964,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52640,169.254.169.254,80,
1757682548.140540,Benign,Benign,1.000000,0.385779,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40284,169.254.169.254,53,
1757682548.175880,Benign,Benign,1.000000,0.347523,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60284,169.254.169.254,53,
1757682548.223951,Benign,Benign,0.980000,0.303905,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34623,169.254.169.254,53,
1757682548.258413,Benign,Benign,1.000000,0.348943,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42022,169.254.169.254,53,
1757682548.296417,Benign,Benign,0.990000,0.336490,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57959,169.254.169.254,53,
1757682548.327970,Benign,Benign,1.000000,0.344386,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57202,169.254.169.254,53,
1757682548.366698,Benign,Benign,1.000000,0.350888,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,54950,169.254.169.254,53,
1757682548.404001,Benign,Benign,1.000000,0.350770,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55755,169.254.169.254,53,
1757682548.442184,Benign,Benign,1.000000,0.348709,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57645,169.254.169.254,53,
1757682548.477722,Benign,Benign,1.000000,0.346770,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,40161,169.254.169.254,53,
1757682548.513551,Benign,Benign,1.000000,0.394844,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,53289,169.254.169.254,53,
1757682548.601583,Benign,Benign,1.000000,0.393596,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,48263,169.254.169.254,53,
1757682548.636673,Benign,Benign,1.000000,0.366358,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51511,169.254.169.254,53,
1757682548.671601,Benign,Benign,1.000000,0.366358,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34645,169.254.169.254,53,
1757682548.707990,Benign,Benign,1.000000,0.394783,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40721,169.254.169.254,53,
1757682548.757039,Benign,Benign,1.000000,0.396027,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60811,169.254.169.254,53,
1757682548.793959,Benign,Benign,1.000000,0.396003,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,50588,169.254.169.254,53,
1757682548.827608,Benign,Benign,1.000000,0.396506,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51507,169.254.169.254,53,
1757682548.860620,Benign,Benign,1.000000,0.136335,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43586,142.251.189.102,443,
1757682548.897976,Benign,Benign,1.000000,0.187975,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43414,91.189.91.83,80,
1757682548.933421,Benign,Benign,1.000000,0.390159,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47844,169.254.169.254,53,
1757682548.969388,Benign,Benign,1.000000,0.391766,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60782,169.254.169.254,53,
1757682549.006809,Benign,Benign,1.000000,0.344485,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43776,169.254.169.254,53,
1757682549.044514,Benign,Benign,1.000000,0.392547,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34973,169.254.169.254,53,
1757682549.079929,Benign,Benign,1.000000,0.148113,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46712,35.184.34.241,80,
1757682549.114434,Benign,Benign,1.000000,0.377961,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39043,169.254.169.254,53,
1757682549.150868,Benign,Benign,1.000000,0.348903,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42435,169.254.169.254,53,
1757682549.186224,Benign,Benign,1.000000,0.378161,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60690,169.254.169.254,53,
1757682549.223103,Benign,Benign,1.000000,0.400222,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55668,169.254.169.254,53,
1757682549.256599,Benign,Benign,1.000000,0.131351,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39128,185.125.190.80,443,
1757682549.290224,Benign,Benign,1.000000,0.398684,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,57881,169.254.169.254,53,
1757682549.324430,Benign,Benign,1.000000,0.397563,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34069,169.254.169.254,53,
1757682549.357191,Benign,Benign,1.000000,0.398105,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60673,169.254.169.254,53,
1757682549.394940,Benign,Benign,1.000000,0.396585,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40438,169.254.169.254,53,
1757682549.429275,Benign,Benign,1.000000,0.099294,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33470,74.125.126.95,443,
1757682551.034833,Benign,Benign,0.890000,0.228115,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757682552.041028,Benign,Benign,0.990000,0.147285,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49570,173.194.193.95,443,
1757682552.078080,Benign,Benign,1.000000,0.397896,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,56764,169.254.169.254,53,
1757682552.113407,Benign,Benign,1.000000,0.186315,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33478,74.125.126.95,443,
1757682552.146712,Benign,Benign,1.000000,0.397770,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,49744,169.254.169.254,53,
1757682552.183880,Benign,Benign,0.990000,0.154561,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33490,74.125.126.95,443,
1757682554.061621,Benign,Benign,0.990000,0.017665,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47830,192.178.129.95,443,
1757682554.099290,Benign,Benign,1.000000,0.398105,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,50858,169.254.169.254,53,
1757682554.134956,Benign,Benign,1.000000,0.187236,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46524,74.125.126.95,443,
1757682554.170456,Benign,Benign,1.000000,0.356749,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34908,169.254.169.254,53,
1757682554.204796,Benign,Benign,1.000000,0.356428,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59641,169.254.169.254,53,
1757682554.241098,Benign,Benign,1.000000,0.395400,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55160,169.254.169.254,53,
1757682554.279419,Benign,Benign,1.000000,0.395400,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51476,169.254.169.254,53,
1757682554.314621,Benign,Benign,0.980000,0.099191,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,37336,74.125.69.95,443,
1757682558.086661,Benign,Benign,1.000000,0.384214,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757682558.121107,Benign,Benign,1.000000,0.384175,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757682560.098519,Benign,Benign,1.000000,0.398545,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,42087,169.254.169.254,53,
1757682560.135075,Benign,Benign,1.000000,0.171879,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46528,74.125.126.95,443,
1757682572.109069,Benign,Benign,0.980000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757682572.462178,Benign,Benign,0.990000,0.360459,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,36418,216.239.36.174,443,
1757682580.110223,Benign,Benign,1.000000,0.359121,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33470,74.125.126.95,443,
1757682582.126857,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33478,74.125.126.95,443,
1757682586.176670,Benign,Benign,0.900000,0.354548,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46524,74.125.126.95,443,
1757682586.255429,Benign,Benign,0.990000,0.231530,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757682586.323430,Benign,Benign,1.000000,0.247623,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757682592.147068,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46528,74.125.126.95,443,
1757682594.164879,Benign,Benign,0.950000,0.114742,rf_confident,outlier,0.379100,0.379100,0.750,1,103.139.192.163,35906,10.128.0.5,22,
