ts,proc_cpu_percent,proc_rss_mb,sys_cpu_percent
1757702593078,0.0,14.62,4.7
1757702594079,0.0,14.62,0.1
1757702595081,0.0,14.62,28.3
1757702596081,0.0,14.62,6.1
1757702597082,0.0,14.62,0.4
1757702598083,1.0,14.62,28.1
1757702599084,0.0,14.62,5.9
1757702600084,0.0,14.62,0.6
1757702601085,0.0,14.62,20.7
1757702602086,0.0,14.62,12.8
1757702603087,0.0,14.62,0.1
1757702604090,0.0,14.62,16.3
1757702605091,0.0,14.62,17.8
1757702606092,1.0,14.62,0.4
1757702607092,0.0,14.62,4.4
1757702608093,0.0,14.62,30.8
1757702609094,0.0,14.62,0.2
1757702610095,1.0,14.62,3.6
1757702611095,0.0,14.62,30.2
1757702612096,0.0,14.62,1.2
1757702613097,0.0,14.62,2.7
1757702614098,1.0,14.62,31.3
1757702615099,0.0,14.62,0.2
1757702616100,0.0,14.62,2.2
1757702617100,0.0,14.62,30.6
1757702618101,0.0,14.62,0.3
1757702619102,0.0,14.62,1.7
1757702620102,0.0,14.62,31.3
1757702621103,0.0,14.62,0.3
1757702622104,0.0,14.62,0.9
1757702623104,0.0,14.62,31.6
1757702624105,1.0,14.62,0.7
1757702625106,0.0,14.62,0.2
1757702626106,0.0,14.62,31.6
1757702627107,1.0,14.62,2.3
1757702628108,0.0,14.62,0.2
1757702629109,0.0,14.62,30.7
1757702630109,0.0,14.62,4.8
1757702631110,0.0,14.62,0.2
1757702632111,0.0,14.62,30.0
1757702633112,1.0,14.62,3.0
1757702634112,0.0,14.62,0.3
1757702635113,0.0,14.62,29.5
1757702636114,0.0,14.62,4.6
1757702637115,0.0,14.62,1.4
1757702638115,0.0,14.62,28.7
1757702639116,0.0,14.62,6.8
1757702640117,0.0,14.62,0.2
1757702641118,0.0,14.62,28.0
1757702642119,0.0,14.62,7.8
1757702643119,0.0,14.62,0.4
1757702644124,1.0,14.62,24.7
1757702645127,0.0,14.62,10.8
1757702646128,0.0,14.62,0.3
1757702647130,0.0,14.62,13.8
1757702648131,0.0,14.62,23.6
1757702649132,0.0,14.62,1.1
1757702650133,1.0,14.62,5.9
1757702651133,0.0,14.62,30.6
1757702652134,0.0,14.62,0.8
1757702653135,0.0,14.62,3.8
1757702654136,0.0,14.62,31.6
1757702655137,0.0,14.62,1.4
1757702656137,0.0,14.62,3.7
1757702657138,0.0,14.62,31.1
1757702658139,1.0,14.62,0.8
1757702659139,0.0,14.62,2.4
1757702660140,1.0,14.62,30.5
1757702661141,0.0,14.62,0.2
1757702662141,0.0,14.62,2.5
1757702663142,0.0,14.62,31.1
1757702664143,0.0,14.62,0.2
1757702665143,0.0,14.62,1.0
1757702666144,0.0,14.62,31.5
1757702667145,0.0,14.62,0.9
1757702668146,0.0,14.62,0.3
1757702669146,1.0,14.62,31.8
1757702670148,0.0,14.62,2.9
1757702671148,0.0,14.62,0.2
1757702672149,0.0,14.62,31.1
1757702673150,0.0,14.62,1.7
1757702674150,0.0,14.62,0.3
1757702675151,1.0,14.62,30.6
1757702676152,0.0,14.62,4.1
1757702677153,0.0,14.62,0.4
1757702678153,1.0,14.62,29.9
1757702679154,0.0,14.62,3.2
1757702680155,0.0,14.62,0.3
1757702681155,0.0,14.62,29.0
1757702682156,0.0,14.62,5.5
1757702683157,0.0,14.62,0.4
1757702684158,0.0,14.62,28.2
1757702685158,1.0,14.62,5.3
1757702686159,0.0,14.62,0.2
1757702687163,0.0,14.62,26.5
1757702688164,0.0,14.62,8.1
1757702689165,0.0,14.62,0.5
1757702690168,0.0,14.62,22.4
1757702691169,0.0,14.62,11.4
1757702692170,0.0,14.62,0.2
1757702693170,1.0,14.62,11.8
1757702694171,0.0,14.62,22.7
1757702695172,0.0,14.62,0.4
1757702696173,0.0,14.62,7.5
1757702697174,0.0,14.62,28.6
1757702698174,1.0,14.62,0.6
1757702699175,0.0,14.62,3.2
1757702700176,0.0,14.62,32.0
1757702701176,0.0,14.62,1.0
1757702702177,0.0,14.62,3.7
1757702703178,0.0,14.62,29.5
1757702704179,0.0,14.62,0.1
1757702705179,1.0,14.62,2.1
1757702706180,0.0,14.62,30.5
1757702707180,0.0,14.62,0.2
1757702708181,0.0,14.62,1.4
1757702709182,0.0,14.62,31.6
1757702710182,0.0,14.62,0.9
1757702711183,0.0,14.62,0.5
1757702712184,0.0,14.62,31.9
1757702713184,0.0,14.62,0.0
1757702714185,0.0,14.62,0.5
1757702715186,1.0,14.62,31.4
1757702716187,0.0,14.62,3.5
1757702717187,0.0,14.62,0.1
1757702718188,0.0,14.62,30.7
1757702719189,0.0,14.62,1.4
1757702720190,0.0,14.62,0.2
1757702721190,0.0,14.62,29.9
1757702722191,0.0,14.62,4.4
1757702723192,0.0,14.62,0.1
1757702724192,0.0,14.62,29.2
1757702725193,1.0,14.62,4.3
1757702726194,1.0,14.62,0.0
1757702727195,0.0,14.62,28.6
1757702728195,0.0,14.62,4.1
1757702729196,0.0,14.62,0.1
1757702730196,0.0,14.62,28.0
1757702731197,0.0,14.62,3.9
1757702732198,0.0,14.62,1.1
1757702733199,0.0,14.62,22.8
1757702734200,0.0,14.62,10.2
1757702735201,0.0,14.62,0.0
1757702736202,1.0,14.62,15.6
1757702737202,0.0,14.62,17.8
1757702738203,0.0,14.62,0.6
1757702739204,0.0,14.62,8.5
1757702740205,0.0,14.62,25.1
1757702741205,0.0,14.62,0.1
1757702742206,0.0,14.62,6.4
1757702743207,0.0,14.62,25.9
1757702744207,0.0,14.62,0.1
1757702745208,1.0,14.62,3.0
1757702746209,0.0,14.62,30.0
1757702747210,1.0,14.62,0.1
1757702748210,0.0,14.62,2.1
1757702749211,0.0,14.62,30.5
1757702750212,0.0,14.62,0.1
1757702751212,0.0,14.62,1.6
1757702752213,0.0,14.62,30.8
1757702753214,0.0,14.62,0.6
1757702754214,0.0,14.62,1.0
1757702755215,0.0,14.62,31.6
1757702756216,0.0,14.62,1.1
1757702757217,0.0,14.62,1.7
1757702758217,0.0,14.62,31.8
1757702759218,0.0,14.62,4.0
1757702760219,1.0,14.62,0.5
1757702761220,0.0,14.62,30.9
1757702762221,0.0,14.62,4.7
1757702763221,0.0,14.62,0.1
1757702764222,0.0,14.62,30.0
1757702765223,0.0,14.62,3.3
1757702766224,0.0,14.62,0.2
1757702767224,0.0,14.62,29.4
1757702768225,1.0,14.62,3.5
1757702769226,1.0,14.62,0.0
1757702770227,0.0,14.62,28.7
1757702771227,0.0,14.62,4.0
1757702772228,0.0,14.62,0.2
1757702773229,0.0,14.62,28.0
1757702774230,0.0,14.62,5.6
1757702775230,0.0,14.62,0.0
1757702776232,0.0,14.62,24.1
1757702777233,0.0,14.62,11.3
1757702778234,0.0,14.62,0.1
1757702779238,0.0,14.62,17.1
1757702780239,0.0,14.62,17.6
1757702781240,1.0,14.62,0.2
1757702782240,0.0,14.62,13.1
1757702783241,0.0,14.62,19.6
1757702784242,0.0,14.62,0.2
1757702785243,0.0,14.62,10.0
1757702786243,0.0,14.62,23.2
1757702787244,1.0,14.62,0.3
1757702788245,0.0,14.62,3.2
1757702789245,0.0,14.62,29.7
1757702790246,0.0,14.62,1.0
1757702791247,1.0,14.62,2.5
1757702792247,0.0,14.62,31.3
1757702793248,0.0,14.62,0.7
1757702794249,0.0,14.62,1.8
1757702795250,0.0,14.62,31.1
1757702796250,0.0,14.62,0.8
1757702797251,0.0,14.62,1.2
1757702798252,0.0,14.62,31.9
1757702799252,0.0,14.62,1.5
1757702800253,0.0,14.62,0.4
1757702801254,0.0,14.62,31.7
1757702802254,0.0,14.62,1.4
1757702803255,1.0,14.62,0.2
1757702804256,0.0,14.62,31.0
1757702805256,0.0,14.62,1.8
1757702806257,0.0,14.62,0.1
1757702807258,0.0,14.62,30.5
1757702808259,0.0,14.62,2.7
1757702809259,0.0,14.62,0.1
1757702810260,0.0,14.62,29.7
1757702811261,1.0,14.62,3.4
1757702812261,0.0,14.62,1.0
1757702813262,0.0,14.62,29.0
1757702814263,0.0,14.62,3.6
1757702815264,0.0,14.62,0.1
1757702816264,1.0,14.62,28.5
1757702817265,0.0,14.62,5.8
1757702818266,0.0,14.62,0.3
1757702819268,0.0,14.62,25.9
1757702820269,0.0,14.62,9.6
1757702821270,0.0,14.62,0.1
1757702822272,0.0,14.62,23.8
1757702823273,0.0,14.62,9.1
1757702824274,1.0,14.62,0.5
1757702825277,0.0,14.62,18.9
1757702826278,0.0,14.62,13.0
1757702827279,0.0,14.62,0.2
1757702828279,0.0,14.62,11.9
1757702829280,0.0,14.62,20.6
1757702830281,0.0,14.62,0.6
1757702831282,1.0,14.62,5.0
1757702832282,0.0,14.62,27.9
1757702833283,0.0,14.62,0.2
1757702834284,0.0,14.62,2.7
1757702835284,0.0,14.62,31.3
1757702836285,1.0,14.62,0.7
1757702837286,0.0,14.62,2.2
1757702838287,0.0,14.62,31.9
1757702839288,0.0,14.62,0.5
1757702840288,0.0,14.62,1.3
1757702841289,0.0,14.62,31.2
1757702842290,0.0,14.62,0.1
1757702843290,0.0,14.62,0.6
1757702844291,0.0,14.62,31.6
1757702845292,1.0,14.62,0.9
1757702846292,0.0,14.62,0.3
1757702847293,0.0,14.62,31.4
1757702848294,0.0,14.62,0.8
1757702849294,0.0,14.62,0.2
1757702850295,0.0,14.62,30.7
1757702851296,0.0,14.62,1.1
1757702852297,0.0,14.62,1.2
1757702853297,0.0,14.62,29.9
1757702854298,1.0,14.62,2.7
1757702855299,0.0,14.62,0.2
1757702856300,0.0,14.62,29.3
1757702857300,0.0,14.62,2.6
1757702858301,0.0,14.62,0.3
1757702859302,1.0,14.62,28.6
1757702860303,0.0,14.62,4.2
1757702861303,0.0,14.62,0.0
1757702862304,0.0,14.62,28.0
1757702863305,0.0,14.62,4.4
1757702864305,0.0,14.62,0.2
1757702865309,0.0,14.62,25.7
1757702866310,0.0,14.62,7.6
1757702867311,0.0,14.62,0.2
1757702868315,0.0,14.62,20.4
1757702869316,1.0,14.62,12.5
1757702870317,1.0,14.62,0.1
1757702871318,0.0,14.62,13.7
1757702872318,0.0,14.62,18.9
1757702873319,0.0,14.62,0.2
1757702874320,0.0,14.62,5.1
1757702875321,0.0,14.62,28.3
1757702876321,0.0,14.62,0.6
1757702877322,0.0,14.62,4.2
1757702878323,0.0,14.62,30.0
1757702879324,1.0,14.62,0.1
1757702880324,0.0,14.62,2.5
1757702881325,0.0,14.62,29.9
1757702882326,0.0,14.62,0.8
1757702883326,0.0,14.62,1.7
1757702884327,0.0,14.62,31.3
1757702885328,0.0,14.62,0.1
1757702886329,0.0,14.62,1.0
1757702887329,1.0,14.62,31.8
1757702888330,0.0,14.62,1.1
1757702889331,0.0,14.62,0.3
1757702890332,0.0,14.62,31.7
1757702891332,0.0,14.62,0.0
1757702892333,0.0,14.62,0.2
1757702893334,0.0,14.62,31.1
1757702894335,0.0,14.62,2.4
1757702895336,1.0,14.62,0.3
1757702896336,0.0,14.62,30.4
1757702897337,0.0,14.62,2.5
1757702898338,0.0,14.62,0.3
1757702899338,0.0,14.62,29.9
1757702900339,0.0,14.62,2.7
1757702901340,0.0,14.62,0.1
1757702902341,1.0,14.62,28.7
1757702903342,0.0,14.62,4.3
1757702904343,0.0,14.62,0.0
1757702905343,0.0,14.62,28.3
1757702906344,0.0,14.62,5.0
1757702907345,0.0,14.62,0.2
1757702908346,0.0,14.62,27.5
1757702909346,0.0,14.62,6.5
1757702910347,1.0,14.62,1.2
1757702911351,0.0,14.62,22.3
1757702912352,0.0,14.62,9.5
1757702913353,0.0,14.62,0.1
1757702914354,0.0,14.62,16.0
1757702915354,0.0,14.62,17.5
1757702916355,0.0,14.62,0.0
1757702917356,0.0,14.62,10.4
1757702918357,0.0,14.62,23.2
1757702919358,0.0,14.62,0.0
1757702920358,0.0,14.62,3.6
1757702921359,1.0,14.62,29.2
1757702922360,0.0,14.62,0.1
1757702923360,0.0,14.62,2.6
1757702924361,0.0,14.62,30.5
1757702925362,1.0,14.62,0.1
1757702926363,0.0,14.62,2.0
1757702927363,0.0,14.62,31.0
1757702928364,0.0,14.62,0.2
1757702929365,0.0,14.62,11.3
1757702930365,0.0,14.62,39.8
1757702931366,0.0,14.62,10.6
1757702932367,0.0,14.62,1.8
1757702933368,0.0,14.62,31.8
1757702934368,0.0,14.62,1.8
1757702935369,0.0,14.62,0.1
1757702936370,0.0,14.62,31.5
1757702937370,1.0,14.62,2.7
1757702938371,0.0,14.62,0.0
1757702939372,0.0,14.62,30.7
1757702940373,0.0,14.62,3.8
1757702941374,1.0,14.62,0.4
1757702942375,0.0,14.62,29.9
1757702943375,0.0,14.62,2.2
1757702944376,0.0,14.62,0.5
1757702945377,0.0,14.62,29.3
1757702946378,0.0,14.62,7.1
1757702947378,0.0,14.62,0.2
1757702948379,0.0,14.62,28.6
1757702949380,0.0,14.62,4.5
1757702950381,1.0,14.62,9.1
1757702951381,0.0,14.62,33.8
1757702952382,0.0,14.62,8.6
1757702953383,0.0,14.62,0.3
1757702954385,0.0,14.62,25.3
1757702955386,0.0,14.62,7.3
1757702956387,0.0,14.62,2.4
1757702957388,1.0,14.62,20.0
1757702958389,0.0,14.62,12.9
1757702959390,0.0,14.62,0.2
1757702960390,0.0,14.62,13.3
1757702961391,0.0,14.62,19.1
1757702962392,0.0,14.62,0.7
1757702963393,0.0,14.62,3.6
1757702964393,0.0,14.62,30.6
1757702965394,0.0,14.62,0.0
1757702966395,0.0,14.62,2.9
1757702967395,1.0,14.62,29.6
1757702968396,0.0,14.62,0.2
1757702969397,1.0,14.62,2.4
1757702970398,0.0,14.62,31.5
1757702971398,0.0,14.62,0.3
1757702972399,0.0,14.62,2.5
1757702973400,0.0,14.62,31.3
1757702974400,0.0,14.62,0.5
1757702975401,0.0,14.62,0.9
1757702976402,0.0,14.62,31.5
1757702977402,0.0,14.62,0.2
1757702978403,0.0,14.62,0.8
1757702979404,0.0,14.62,31.5
1757702980404,0.0,14.62,2.0
1757702981405,1.0,14.62,0.1
1757702982406,0.0,14.62,31.0
1757702983406,1.0,14.62,1.8
1757702984407,0.0,14.62,2.0
1757702985408,0.0,14.62,30.3
1757702986409,0.0,14.62,3.2
1757702987409,0.0,14.62,0.2
1757702988410,0.0,14.62,29.6
1757702989411,0.0,14.62,3.7
1757702990412,1.0,14.62,0.6
1757702991412,0.0,14.62,28.9
1757702992413,0.0,14.62,3.8
1757702993414,0.0,14.62,0.3
1757702994414,0.0,14.62,28.3
1757702995415,0.0,14.62,4.3
1757702996416,0.0,14.62,0.4
1757702997418,0.0,14.62,27.3
1757702998419,0.0,14.62,8.2
1757702999420,0.0,14.62,0.1
1757703000421,1.0,14.62,20.0
1757703001421,0.0,14.62,14.2
1757703002422,0.0,14.62,1.2
1757703003425,0.0,14.62,15.1
1757703004426,0.0,14.62,18.0
1757703005427,0.0,14.62,0.2
1757703006428,0.0,14.62,7.3
1757703007428,0.0,14.62,26.1
1757703008429,1.0,14.62,0.3
1757703009430,1.0,14.62,3.2
1757703010431,0.0,14.62,28.7
1757703011432,0.0,14.62,0.1
1757703012432,0.0,14.62,2.9
1757703013433,0.0,14.62,30.4
1757703014434,0.0,14.62,0.2
1757703015435,0.0,14.62,1.9
1757703016435,0.0,14.62,31.2
1757703017436,0.0,14.62,0.1
1757703018437,0.0,14.62,3.3
1757703019437,0.0,14.62,31.8
1757703020438,0.0,14.62,0.6
1757703021439,0.0,14.62,0.3
1757703022439,0.0,14.62,31.4
1757703023440,1.0,14.62,1.4
1757703024441,0.0,14.62,0.0
1757703025442,1.0,14.62,31.2
1757703026442,0.0,14.62,2.5
1757703027443,0.0,14.62,0.0
1757703028444,0.0,14.62,30.5
1757703029445,0.0,14.62,3.7
1757703030445,0.0,14.62,0.2
1757703031446,0.0,14.62,29.4
1757703032447,0.0,14.62,5.6
1757703033448,0.0,14.62,0.1
1757703034448,1.0,14.62,28.9
1757703035449,0.0,14.62,5.9
1757703036450,0.0,14.62,0.7
1757703037451,0.0,14.62,28.3
1757703038451,0.0,14.62,6.8
1757703039452,0.0,14.62,0.2
1757703040453,0.0,14.62,24.5
1757703041454,0.0,14.62,9.5
1757703042455,1.0,14.62,0.1
1757703043455,0.0,14.62,23.4
1757703044456,0.0,14.62,9.3
1757703045457,0.0,14.62,0.0
1757703046457,0.0,14.62,14.6
1757703047458,0.0,14.62,18.0
1757703048459,0.0,14.62,0.8
1757703049459,0.0,14.62,8.6
1757703050460,1.0,14.62,24.7
1757703051461,0.0,14.62,0.1
1757703052462,0.0,14.62,3.7
1757703053462,0.0,14.62,30.0
1757703054463,0.0,14.62,1.1
1757703055464,0.0,14.62,2.8
1757703056465,1.0,14.62,31.7
1757703057466,0.0,14.62,0.3
1757703058467,0.0,14.62,2.2
1757703059468,0.0,14.62,31.7
1757703060468,0.0,14.62,2.1
1757703061469,0.0,14.62,1.4
1757703062470,0.0,14.62,30.9
1757703063470,0.0,14.62,0.1
1757703064471,0.0,14.62,0.9
1757703065472,0.0,14.62,31.3
1757703066472,0.0,14.62,0.8
1757703067473,0.0,14.62,0.3
1757703068474,1.0,14.62,31.8
1757703069474,0.0,14.62,2.3
1757703070475,0.0,14.62,0.2
1757703071476,0.0,14.62,31.0
1757703072477,0.0,14.62,3.1
1757703073477,1.0,14.62,0.4
1757703074478,0.0,14.62,30.2
1757703075479,0.0,14.62,4.1
1757703076479,1.0,14.62,0.9
1757703077480,0.0,14.62,29.3
1757703078481,0.0,14.62,4.3
1757703079481,0.0,14.62,0.0
1757703080482,0.0,14.62,28.7
1757703081483,0.0,14.62,3.6
1757703082484,0.0,14.62,0.1
1757703083484,0.0,14.62,28.0
1757703084485,0.0,14.62,5.4
1757703085486,0.0,14.62,0.2
1757703086488,1.0,14.62,26.4
1757703087489,0.0,14.62,6.2
1757703088490,0.0,14.62,0.9
1757703089494,0.0,14.62,19.6
1757703090495,0.0,14.62,15.0
1757703091496,0.0,14.62,0.0
1757703092496,0.0,14.62,15.9
1757703093497,0.0,14.62,16.6
1757703094498,0.0,14.62,0.5
1757703095498,0.0,14.62,7.1
1757703096499,0.0,14.62,27.2
1757703097500,1.0,14.62,0.3
1757703098501,0.0,14.62,3.2
1757703099501,0.0,14.62,29.5
1757703100502,0.0,14.62,0.1
1757703101503,0.0,14.62,2.6
1757703102503,0.0,14.62,29.4
1757703103504,1.0,14.62,0.2
1757703104505,0.0,14.62,2.3
1757703105506,0.0,14.62,31.1
1757703106506,1.0,14.62,0.0
1757703107507,0.0,14.62,1.1
1757703108508,0.0,14.62,31.7
1757703109508,0.0,14.62,0.2
1757703110509,0.0,14.62,0.9
1757703111509,0.0,14.62,32.0
1757703112510,0.0,14.62,1.6
1757703113511,0.0,14.62,0.2
1757703114512,1.0,14.62,31.2
1757703115512,0.0,14.62,1.1
1757703116513,0.0,14.62,1.1
1757703117514,0.0,14.62,30.7
1757703118515,0.0,14.62,2.4
